age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,fat_percentage,water_intake_liters,workout_frequency_days_week,experience_level,bmi,bpm_response_ratio,intensity_band,calorie_burn_rate_kcal_per_hour,calories_burned_zscore,calorie_outlier_3sigma,calories_burned_clean
56,Male,118.0,1.9,199,126,68,0.66,412.0,HIIT,22.6,3.2,2,1,32.69,0.6331658291457286,Low,624.2424242424242,-1.8097845528217547,False,412.0
49,Male,82.3,1.84,192,146,71,1.29,932.0,Strength,28.4,3.4,4,2,24.31,0.7604166666666666,Mid,722.4806201550388,0.09748183406784132,False,932.0
41,Male,81.6,1.87,167,128,59,1.87,1185.0,HIIT,10.2,3.5,5,3,23.33,0.7664670658682635,Mid,633.6898395721925,1.0254402876891255,False,1185.0
40,Male,60.2,1.88,183,141,61,1.22,946.0,Cardio,25.2,3.0,3,2,17.03,0.7704918032786885,Mid,775.4098360655738,0.1488313137148689,False,946.0
49,Female,49.2,1.54,179,153,63,1.28,881.0,HIIT,30.7,2.1,3,2,20.75,0.8547486033519553,High,688.28125,-0.08957698464633058,False,881.0
54,Female,46.6,1.5,175,165,58,1.38,1025.0,Strength,30.6,2.0,2,1,20.71,0.9428571428571428,High,742.7536231884059,0.43858909172309596,False,1025.0
29,Female,68.7,1.72,171,168,62,1.08,907.0,Cardio,29.8,1.7,4,2,23.22,0.9824561403508771,High,839.8148148148148,0.00578633469814921,False,907.0
30,Female,60.6,1.55,172,120,52,1.3,780.0,Strength,32.9,1.6,3,2,25.22,0.6976744186046512,Low,600.0,-0.4600268020998867,False,780.0
40,Male,52.1,1.61,198,128,70,0.87,612.0,HIIT,21.3,3.3,2,1,20.1,0.6464646464646465,Low,703.448275862069,-1.0762205578642177,False,612.0
42,Female,46.6,1.77,184,139,63,0.61,382.0,Yoga,28.1,2.6,2,1,14.87,0.7554347826086957,Mid,626.2295081967213,-1.9198191520653851,False,382.0
52,Male,65.5,1.74,191,138,70,1.48,1011.0,Strength,26.2,2.8,4,2,21.63,0.7225130890052356,Mid,683.1081081081081,0.3872396120760684,False,1011.0
58,Female,44.2,1.57,183,155,59,1.08,753.0,HIIT,31.9,2.3,3,1,17.93,0.8469945355191257,Mid,697.2222222222222,-0.5590579414191542,False,753.0
47,Male,89.1,1.84,168,159,65,1.44,1133.0,Yoga,24.0,3.6,3,2,26.32,0.9464285714285714,High,786.8055555555555,0.8347136490001659,False,1133.0
34,Male,65.9,1.62,199,164,56,0.81,731.0,Yoga,28.8,2.2,2,1,25.11,0.8241206030150754,Mid,902.469135802469,-0.6397499808644832,False,731.0
37,Female,55.6,1.57,182,123,53,0.97,597.0,Cardio,29.2,2.4,2,1,22.56,0.6758241758241759,Low,615.4639175257732,-1.131237857486033,False,597.0
42,Male,63.7,1.98,172,128,69,1.37,868.0,Yoga,24.0,3.0,2,1,16.25,0.7441860465116279,Mid,633.5766423357663,-0.1372586443185705,False,868.0
39,Male,86.2,1.82,191,160,72,1.96,1725.0,Strength,10.2,3.5,5,3,26.02,0.837696335078534,Mid,880.1020408163265,3.006063074074475,True,1723.3469542899727
30,Female,59.2,1.63,174,141,74,1.85,1304.0,Strength,17.8,2.7,4,3,22.28,0.8103448275862069,Mid,704.8648648648648,1.46191086468886,False,1304.0
36,Male,85.4,1.88,195,137,60,1.98,1492.0,Yoga,13.5,3.5,5,3,24.16,0.7025641025641025,Mid,753.5353535353536,2.1514610199489446,False,1492.0
53,Female,68.1,1.55,164,131,65,1.41,831.0,HIIT,26.1,2.2,4,2,28.35,0.7987804878048781,Mid,589.3617021276596,-0.2729679833857148,False,831.0
29,Female,60.0,1.62,181,161,69,0.85,684.0,Strength,28.1,1.9,2,1,22.86,0.8895027624309392,High,804.7058823529412,-0.8121375196795044,False,684.0
58,Female,74.8,1.69,175,162,53,1.28,933.0,Strength,32.8,2.3,4,2,26.19,0.9257142857142857,High,728.90625,0.101149654042629,False,933.0
36,Male,90.3,1.65,169,158,71,1.38,1199.0,Cardio,23.7,3.4,4,2,33.17,0.9349112426035503,High,868.840579710145,1.076789767336153,False,1199.0
29,Male,86.1,1.65,183,128,71,1.66,1169.0,HIIT,11.2,3.5,4,3,31.63,0.6994535519125683,Low,704.2168674698795,0.9667551680925225,False,1169.0
26,Male,73.7,1.66,177,125,72,0.93,639.0,Yoga,26.7,2.2,2,1,26.75,0.7062146892655368,Mid,687.0967741935483,-0.9771894185449502,False,639.0
24,Female,67.7,1.56,177,138,66,1.42,980.0,HIIT,27.0,2.1,3,2,27.82,0.7796610169491526,Mid,690.1408450704225,0.27353719285765016,False,980.0
45,Male,78.3,1.96,166,167,62,1.29,1066.0,Cardio,29.0,2.2,3,1,20.38,1.0060240963855422,High,826.3565891472869,0.588969710689391,False,1066.0
31,Female,48.2,1.65,163,166,60,1.1,913.0,Cardio,26.1,2.5,2,1,17.7,1.01840490797546,High,829.9999999999999,0.027793254546875316,False,913.0
48,Female,56.8,1.51,185,126,52,1.37,777.0,HIIT,32.1,2.1,4,2,24.91,0.6810810810810811,Low,567.1532846715328,-0.47103026202424975,False,777.0
36,Male,112.4,1.63,164,135,58,1.02,757.0,Cardio,25.0,3.4,4,2,42.3,0.823170731707317,Mid,742.156862745098,-0.5443866615200035,False,757.0
33,Female,59.0,1.67,175,124,55,0.9,558.0,Cardio,33.7,1.9,3,1,21.16,0.7085714285714285,Mid,620.0,-1.2742828365027525,False,558.0
22,Male,98.4,1.88,194,135,71,0.52,386.0,Cardio,21.3,2.2,2,1,27.84,0.6958762886597938,Low,742.3076923076923,-1.9051478721662343,False,386.0
52,Male,66.5,1.6,185,120,70,1.34,796.0,HIIT,26.8,2.1,4,2,25.98,0.6486486486486487,Low,594.0298507462686,-0.4013416825032838,False,796.0
29,Male,106.5,1.81,177,156,60,1.29,1107.0,Cardio,25.7,2.5,4,2,32.51,0.8813559322033898,High,858.1395348837209,0.739350329655686,False,1107.0
42,Male,88.4,1.93,188,158,65,1.68,1314.0,Yoga,12.4,3.5,4,3,23.73,0.8404255319148937,Mid,782.1428571428572,1.4985890644367368,False,1314.0
38,Male,88.4,1.79,182,138,68,1.74,1321.0,Yoga,12.5,3.5,5,3,27.59,0.7582417582417582,Mid,759.1954022988506,1.5242638042602505,False,1321.0
53,Female,53.3,1.74,173,156,54,1.37,962.0,Strength,32.2,1.8,3,2,17.6,0.9017341040462428,High,702.1897810218977,0.20751643331147185,False,962.0
40,Female,58.1,1.56,174,136,63,0.61,415.0,Yoga,34.4,2.2,2,1,23.87,0.7816091954022989,Mid,680.327868852459,-1.7987810928973915,False,415.0
33,Female,74.2,1.76,192,145,66,1.15,834.0,Strength,25.9,1.5,4,2,23.95,0.7552083333333334,Mid,725.2173913043479,-0.26196452346135174,False,834.0
56,Male,84.6,1.63,184,141,52,1.01,705.0,HIIT,20.2,2.9,4,2,31.84,0.7663043478260869,Mid,698.019801980198,-0.735113300208963,False,705.0
59,Male,78.0,1.92,180,127,53,0.72,453.0,Cardio,28.1,2.7,3,1,21.16,0.7055555555555556,Mid,629.1666666666667,-1.6594039338554596,False,453.0
56,Male,89.0,1.68,176,152,65,1.77,1332.0,Yoga,10.5,3.5,5,3,31.53,0.8636363636363636,High,752.542372881356,1.5646098239829151,False,1332.0
31,Female,42.7,1.76,182,121,65,1.46,883.0,Strength,34.9,2.2,3,1,13.78,0.6648351648351648,Low,604.7945205479452,-0.08224134469675522,False,883.0
48,Male,83.9,1.82,176,149,70,1.9,1401.0,HIIT,13.1,3.5,5,3,25.33,0.8465909090909091,Mid,737.3684210526316,1.8176894022432653,False,1401.0
22,Female,78.7,1.52,173,166,74,1.45,1204.0,Strength,31.5,2.3,3,2,34.06,0.9595375722543352,High,830.344827586207,1.0951288672100914,False,1204.0
52,Female,65.9,1.52,188,139,53,1.27,794.0,Cardio,27.0,2.3,4,2,28.52,0.7393617021276596,Mid,625.1968503937007,-0.40867732245285915,False,794.0
40,Male,76.9,1.92,179,137,68,1.13,851.0,Yoga,22.4,3.7,4,2,20.86,0.7653631284916201,Mid,753.0973451327434,-0.19961158388996111,False,851.0
46,Male,84.3,2.0,189,162,66,1.83,1467.0,HIIT,13.3,3.5,5,3,21.07,0.8571428571428571,High,801.639344262295,2.0597655205792527,False,1467.0
28,Female,62.4,1.6,178,129,62,1.1,710.0,Strength,34.1,1.7,3,2,24.37,0.7247191011235955,Mid,645.4545454545454,-0.7167742003350246,False,710.0
35,Male,63.7,1.74,198,143,71,1.03,810.0,HIIT,29.8,2.7,4,2,21.04,0.7222222222222222,Mid,786.4077669902913,-0.34999220285625615,False,810.0
29,Female,54.9,1.52,172,123,72,1.48,910.0,Strength,27.0,2.0,3,1,23.76,0.7151162790697675,Mid,614.8648648648649,0.016789794622512264,False,910.0
26,Male,76.4,1.79,177,156,73,1.17,1004.0,Strength,21.3,2.7,3,2,23.84,0.8813559322033898,High,858.1196581196582,0.36156487225255457,False,1004.0
27,Male,106.4,1.86,182,123,50,1.34,907.0,Cardio,20.6,3.1,2,1,30.76,0.6758241758241759,Low,676.865671641791,0.00578633469814921,False,907.0
34,Female,68.4,1.5,192,132,61,1.37,904.0,Cardio,33.7,2.1,4,2,30.4,0.6875,Low,659.8540145985401,-0.005217125226213843,False,904.0
55,Male,63.5,1.86,198,144,53,1.36,969.0,Strength,22.9,2.9,4,2,18.35,0.7272727272727273,Mid,712.5,0.23319117313498564,False,969.0
24,Female,59.4,1.5,199,132,60,1.25,825.0,Yoga,25.0,2.0,3,2,26.4,0.6633165829145728,Low,660.0,-0.2949749032344409,False,825.0
30,Male,113.4,1.91,177,137,54,1.27,957.0,HIIT,22.2,3.7,3,1,31.08,0.7740112994350282,Mid,753.5433070866142,0.18917733343753343,False,957.0
57,Female,61.9,1.52,168,143,51,0.92,592.0,HIIT,28.4,2.6,3,1,26.79,0.8511904761904762,High,643.4782608695651,-1.1495769573599715,False,592.0
59,Female,70.7,1.68,192,121,66,1.17,637.0,Cardio,34.9,1.9,3,2,25.05,0.6302083333333334,Low,544.4444444444445,-0.9845250584945255,False,637.0
26,Male,111.5,1.9,191,167,57,1.02,937.0,Yoga,25.2,2.2,2,1,30.89,0.8743455497382199,High,918.6274509803922,0.11582093394177974,False,937.0
44,Female,72.1,1.66,176,152,55,1.4,958.0,Strength,27.0,2.5,2,1,26.16,0.8636363636363636,High,684.2857142857143,0.1928451534123211,False,958.0
19,Male,56.9,1.87,178,138,70,0.61,463.0,Cardio,23.3,3.7,3,1,16.27,0.7752808988764045,Mid,759.016393442623,-1.6227257341075827,False,463.0
22,Male,86.2,1.9,186,128,58,1.91,1345.0,Strength,11.7,3.5,5,3,23.88,0.6881720430107527,Low,704.1884816753927,1.612291483655155,False,1345.0
46,Male,59.4,1.68,165,147,62,1.16,844.0,Strength,20.2,2.5,4,2,21.05,0.8909090909090909,High,727.5862068965517,-0.2252863237134749,False,844.0
54,Female,75.6,1.72,194,154,60,0.97,672.0,Cardio,26.4,1.9,3,1,25.55,0.7938144329896907,Mid,692.7835051546392,-0.8561513593769566,False,672.0
55,Female,76.3,1.73,196,158,65,1.08,768.0,Yoga,32.0,2.6,3,1,25.49,0.8061224489795918,Mid,711.1111111111111,-0.5040406417973389,False,768.0
36,Male,95.8,1.86,193,129,65,1.37,972.0,HIIT,21.2,3.2,3,1,27.69,0.6683937823834197,Low,709.4890510948904,0.2441946330593487,False,972.0
25,Male,120.6,1.83,179,120,51,1.04,686.0,Cardio,22.3,2.5,3,2,36.01,0.6703910614525139,Low,659.6153846153846,-0.804801879729929,False,686.0
18,Female,65.3,1.55,184,161,59,1.42,1143.0,Yoga,28.5,2.2,3,2,27.18,0.875,High,804.9295774647887,0.8713918487480428,False,1143.0
39,Male,85.3,1.89,163,140,61,0.77,593.0,Strength,27.6,3.6,2,1,23.88,0.8588957055214724,High,770.1298701298701,-1.1459091373851837,False,593.0
34,Male,68.0,1.68,169,128,57,0.67,472.0,Cardio,25.8,3.4,2,1,24.09,0.757396449704142,Mid,704.4776119402985,-1.5897153543344935,False,472.0
24,Female,52.6,1.57,169,166,60,1.29,1071.0,HIIT,31.9,2.4,2,1,21.34,0.9822485207100592,High,830.2325581395348,0.6073088105633294,False,1071.0
42,Male,63.3,1.77,183,134,59,1.32,876.0,HIIT,25.7,3.3,3,2,20.2,0.73224043715847,Mid,663.6363636363636,-0.107916084520269,False,876.0
21,Female,76.3,1.65,180,154,62,1.14,878.0,Strength,31.8,1.7,3,2,28.03,0.8555555555555555,High,770.1754385964913,-0.10058044457069364,False,878.0
53,Male,61.0,1.63,170,124,74,0.54,331.0,Cardio,20.0,3.4,3,1,22.96,0.7294117647058823,Mid,612.9629629629629,-2.106877970779557,False,331.0
23,Female,67.8,1.61,186,160,66,1.34,1072.0,HIIT,34.3,1.8,2,1,26.16,0.8602150537634409,High,800.0,0.6109766305381171,False,1072.0
48,Male,114.9,1.86,175,141,56,1.36,949.0,Cardio,21.1,3.6,3,1,33.21,0.8057142857142857,Mid,697.7941176470588,0.15983477363923196,False,949.0
36,Male,88.0,1.71,185,160,73,1.87,1646.0,HIIT,12.0,3.5,5,3,30.09,0.8648648648648649,High,880.2139037433154,2.716305296066248,False,1646.0
56,Female,67.7,1.58,189,142,52,1.45,927.0,Strength,32.7,1.9,2,1,27.12,0.7513227513227513,Mid,639.3103448275863,0.0791427341939029,False,927.0
44,Male,124.8,1.85,175,126,69,1.35,842.0,Strength,24.4,3.5,4,2,36.46,0.72,Mid,623.7037037037037,-0.23262196366305027,False,842.0
27,Female,53.0,1.58,166,142,62,1.26,895.0,Cardio,34.5,1.8,4,2,21.23,0.8554216867469879,High,710.3174603174604,-0.038227504999303004,False,895.0
43,Male,61.2,1.88,175,163,68,1.03,831.0,Yoga,24.7,2.9,3,1,17.32,0.9314285714285714,High,806.7961165048544,-0.2729679833857148,False,831.0
36,Female,48.7,1.68,194,144,56,1.23,886.0,Yoga,33.7,1.6,3,1,17.25,0.7422680412371134,Mid,720.3252032520326,-0.07123788477239217,False,886.0
56,Female,50.6,1.7,175,146,58,1.29,848.0,Strength,33.1,2.3,2,1,17.51,0.8342857142857143,Mid,657.3643410852713,-0.21061504381432417,False,848.0
20,Female,72.6,1.73,199,160,68,1.27,1016.0,HIIT,34.8,2.5,3,2,24.26,0.8040201005025126,Mid,800.0,0.40557871195000683,False,1016.0
30,Female,70.4,1.56,171,125,62,1.03,644.0,Yoga,34.3,2.4,4,2,28.93,0.7309941520467836,Mid,625.2427184466019,-0.9588503186710118,False,644.0
45,Male,52.5,1.88,194,153,71,1.08,818.0,Strength,29.0,2.9,4,2,14.85,0.788659793814433,Mid,757.4074074074074,-0.3206496430579547,False,818.0
37,Male,76.3,1.77,180,128,57,1.36,957.0,HIIT,27.3,2.1,4,2,24.35,0.7111111111111111,Mid,703.6764705882352,0.18917733343753343,False,957.0
45,Female,41.2,1.58,195,168,71,1.47,1111.0,HIIT,28.7,2.6,2,1,16.5,0.8615384615384616,High,755.7823129251701,0.7540216095548368,False,1111.0
25,Female,55.3,1.76,176,152,67,1.56,1186.0,Yoga,15.5,2.7,4,3,17.85,0.8636363636363636,High,760.2564102564103,1.0291081076639133,False,1186.0
58,Female,49.7,1.67,191,125,72,1.38,776.0,Strength,31.9,2.3,4,2,17.82,0.6544502617801047,Low,562.3188405797102,-0.47469808199903746,False,776.0
56,Male,48.3,1.87,165,156,51,0.68,525.0,HIIT,29.8,3.3,3,1,13.81,0.9454545454545454,High,772.0588235294117,-1.3953208956707461,False,525.0
18,Male,83.2,1.96,183,150,67,1.83,1510.0,HIIT,13.6,3.5,4,3,21.66,0.819672131147541,Mid,825.1366120218579,2.217481779495123,False,1510.0
20,Male,120.5,1.73,186,153,67,1.01,850.0,Cardio,29.3,3.4,3,2,40.26,0.8225806451612904,Mid,841.5841584158416,-0.2032794038647488,False,850.0
30,Male,121.6,2.0,179,160,60,1.24,1091.0,Cardio,28.0,3.3,4,2,30.4,0.8938547486033519,High,879.8387096774194,0.6806652100590831,False,1091.0
45,Female,73.0,1.75,184,148,50,1.14,759.0,Yoga,26.6,2.0,4,2,23.84,0.8043478260869565,Mid,665.7894736842106,-0.537051021570428,False,759.0
42,Female,57.5,1.67,161,133,63,1.76,1053.0,Cardio,16.2,2.7,5,3,20.62,0.8260869565217391,Mid,598.2954545454545,0.5412880510171512,False,1053.0
50,Female,42.7,1.53,168,155,65,1.41,983.0,Strength,28.4,2.4,4,2,18.24,0.9226190476190477,High,697.1631205673759,0.28454065278201324,False,983.0
55,Male,129.9,1.73,187,155,60,0.69,529.0,Yoga,21.7,3.1,3,1,43.4,0.8288770053475936,Mid,766.6666666666667,-1.3806496157715955,False,529.0
23,Male,108.6,1.92,197,134,50,0.89,656.0,Yoga,25.8,3.5,2,1,29.46,0.6802030456852792,Low,737.0786516853932,-0.9148364789735596,False,656.0
49,Male,88.6,2.0,162,127,56,1.83,1150.0,Cardio,14.9,3.5,4,3,22.15,0.7839506172839507,Mid,628.4153005464481,0.8970665885715565,False,1150.0
38,Female,49.7,1.51,179,145,65,1.25,906.0,HIIT,32.6,2.5,3,1,21.8,0.8100558659217877,Mid,724.8,0.002118514723361526,False,906.0
33,Female,56.4,1.54,165,155,63,1.06,822.0,Strength,29.2,1.5,3,1,23.78,0.9393939393939394,High,775.4716981132075,-0.30597836315880395,False,822.0
38,Male,46.9,1.74,198,167,64,1.03,946.0,Strength,20.0,2.6,4,2,15.49,0.8434343434343434,Mid,918.4466019417475,0.1488313137148689,False,946.0
28,Female,71.3,1.67,192,140,63,1.46,1022.0,Strength,28.1,1.5,4,2,25.57,0.7291666666666666,Mid,700.0,0.42758563179873293,False,1022.0
54,Male,71.6,1.86,160,147,70,1.14,830.0,Yoga,25.3,2.2,3,2,20.7,0.91875,High,728.0701754385966,-0.2766358033605025,False,830.0
53,Male,82.3,1.61,196,123,60,1.87,1139.0,Strength,11.6,3.5,5,3,31.75,0.6275510204081632,Low,609.090909090909,0.856720568848892,False,1139.0
52,Female,70.6,1.69,165,135,65,1.36,826.0,HIIT,26.1,2.2,3,1,24.72,0.8181818181818182,Mid,607.3529411764705,-0.2913070832596532,False,826.0
36,Male,109.8,1.62,193,141,68,0.84,651.0,HIIT,24.4,3.5,3,1,41.84,0.7305699481865285,Mid,775.0,-0.933175578847498,False,651.0
37,Female,73.5,1.69,174,131,66,0.54,354.0,Cardio,27.5,1.6,2,1,25.73,0.7528735632183908,Mid,655.5555555555555,-2.02251811135944,False,354.0
35,Male,85.6,1.85,185,135,55,1.78,1322.0,Strength,14.5,3.5,5,3,25.01,0.7297297297297297,Mid,742.6966292134831,1.5279316242350383,False,1322.0
58,Female,74.6,1.68,173,159,60,1.03,737.0,Yoga,26.0,2.0,4,2,26.43,0.9190751445086706,High,715.5339805825242,-0.6177430610157572,False,737.0
31,Female,63.2,1.8,166,157,66,0.59,463.0,Cardio,25.5,2.6,2,1,19.51,0.9457831325301205,High,784.7457627118645,-1.6227257341075827,False,463.0
32,Female,62.6,1.63,190,161,58,1.67,1344.0,HIIT,15.0,2.7,5,3,23.56,0.8473684210526315,Mid,804.7904191616767,1.6086236636803672,False,1344.0
48,Male,87.1,1.76,183,156,67,1.81,1398.0,Strength,11.6,3.5,5,3,28.12,0.8524590163934426,High,772.3756906077348,1.8066859423189023,False,1398.0
18,Male,82.3,1.84,190,148,66,1.73,1408.0,HIIT,13.3,3.5,5,3,24.31,0.7789473684210526,Mid,813.8728323699422,1.843364142066779,False,1408.0
20,Female,64.3,1.78,188,137,61,1.71,1171.0,Cardio,18.7,2.7,4,3,20.29,0.7287234042553191,Mid,684.7953216374269,0.9740908080420979,False,1171.0
33,Female,53.7,1.66,191,129,72,1.25,806.0,HIIT,29.5,2.5,3,1,19.49,0.675392670157068,Low,644.8,-0.3646634827554069,False,806.0
40,Male,63.0,2.0,176,161,71,1.42,1257.0,Strength,26.8,2.9,4,2,15.75,0.9147727272727273,High,885.2112676056338,1.2895233258738388,False,1257.0
28,Male,128.4,1.86,173,158,71,1.06,921.0,Strength,23.6,3.3,4,2,37.11,0.9132947976878613,High,868.8679245283018,0.05713581434517679,False,921.0
29,Male,88.0,1.89,199,137,54,1.75,1319.0,Cardio,13.3,3.5,5,3,24.64,0.6884422110552764,Low,753.7142857142857,1.5169281643106751,False,1319.0
27,Female,63.7,1.52,195,120,60,1.19,714.0,Strength,25.4,2.1,4,2,27.57,0.6153846153846154,Low,600.0,-0.7021029204358739,False,714.0
49,Male,83.7,1.87,183,158,53,1.29,1009.0,HIIT,23.9,2.3,4,2,23.94,0.8633879781420765,High,782.1705426356589,0.379903972126493,False,1009.0
33,Male,102.6,1.75,186,140,53,1.4,1078.0,HIIT,27.9,2.2,3,2,33.5,0.7526881720430108,Mid,770.0,0.6329835503868433,False,1078.0
25,Female,77.7,1.55,184,120,52,0.55,330.0,Yoga,33.0,1.7,2,1,32.34,0.6521739130434783,Low,600.0,-2.110545790754345,False,330.0
55,Male,87.5,1.88,191,134,73,1.19,789.0,Yoga,27.2,2.6,4,2,24.76,0.7015706806282722,Mid,663.0252100840337,-0.42701642232679754,False,789.0
29,Male,87.0,1.86,177,123,72,1.52,1028.0,Yoga,11.0,3.5,4,3,25.15,0.6949152542372882,Low,676.3157894736842,0.44959255164745904,False,1028.0
41,Male,82.8,1.66,177,139,74,1.97,1355.0,HIIT,11.2,3.5,5,3,30.05,0.7853107344632768,Mid,687.8172588832488,1.6489696834030318,False,1355.0
45,Female,65.4,1.68,196,129,66,0.76,441.0,HIIT,35.0,2.6,3,1,23.17,0.6581632653061225,Low,580.2631578947369,-1.7034177735529117,False,441.0
25,Female,47.2,1.71,185,142,56,0.89,632.0,Cardio,26.0,2.5,2,1,16.14,0.7675675675675676,Mid,710.1123595505618,-1.002864158368464,False,632.0
45,Female,58.2,1.7,168,160,53,0.95,684.0,Yoga,26.8,2.0,3,1,20.14,0.9523809523809523,High,720.0,-0.8121375196795044,False,684.0
53,Female,73.5,1.55,194,153,72,1.17,806.0,HIIT,26.3,2.1,4,2,30.59,0.788659793814433,Mid,688.8888888888889,-0.3646634827554069,False,806.0
43,Female,55.2,1.73,167,165,62,1.67,1240.0,Cardio,16.6,2.7,5,3,18.44,0.9880239520958084,High,742.5149700598803,1.2271703863024481,False,1240.0
25,Female,64.4,1.71,179,167,61,1.12,935.0,HIIT,27.1,1.8,3,1,22.02,0.9329608938547486,High,834.8214285714284,0.10848529399220437,False,935.0
45,Female,73.5,1.74,181,152,50,1.18,807.0,Cardio,30.0,2.3,4,2,24.28,0.8397790055248618,Mid,683.8983050847457,-0.36099566278061923,False,807.0
45,Male,89.6,1.81,178,153,70,1.7,1287.0,Yoga,12.4,3.5,5,3,27.35,0.8595505617977528,High,757.0588235294118,1.3995579251174692,False,1287.0
54,Male,86.5,1.76,189,158,68,1.48,1158.0,Yoga,29.0,3.4,3,2,27.92,0.8359788359788359,Mid,782.4324324324324,0.926409148369858,False,1158.0
58,Female,46.1,1.67,187,129,70,1.28,743.0,Yoga,25.3,1.8,4,2,16.53,0.6898395721925134,Low,580.46875,-0.595736141167031,False,743.0
53,Male,68.5,1.97,194,139,69,1.3,894.0,HIIT,23.2,2.1,3,2,17.65,0.7164948453608248,Mid,687.6923076923076,-0.04189532497409069,False,894.0
44,Male,94.6,1.84,170,120,67,1.26,748.0,HIIT,26.0,3.1,4,2,27.94,0.7058823529411765,Mid,593.6507936507936,-0.5773970412930925,False,748.0
34,Female,54.2,1.52,190,132,60,1.13,746.0,Cardio,31.0,2.2,3,1,23.46,0.6947368421052632,Low,660.1769911504425,-0.584732681242668,False,746.0
26,Male,47.7,1.77,198,120,69,1.15,759.0,Strength,24.8,2.7,3,2,15.23,0.6060606060606061,Low,660.0,-0.537051021570428,False,759.0
50,Male,52.2,1.84,195,124,52,1.38,847.0,Strength,28.2,3.1,4,2,15.42,0.6358974358974359,Low,613.768115942029,-0.21428286378911185,False,847.0
37,Male,88.8,1.95,189,135,66,1.58,1173.0,Yoga,10.3,3.5,5,3,23.35,0.7142857142857143,Mid,742.4050632911392,0.9814264479916732,False,1173.0
30,Male,101.0,1.68,182,134,61,1.46,1076.0,Strength,28.2,2.9,4,2,35.79,0.7362637362637363,Mid,736.986301369863,0.6256479104372679,False,1076.0
45,Male,118.4,1.95,178,168,59,1.06,881.0,Yoga,24.9,2.4,3,2,31.14,0.9438202247191011,High,831.132075471698,-0.08957698464633058,False,881.0
46,Female,47.9,1.72,171,147,57,1.41,933.0,Cardio,26.3,2.0,3,1,16.19,0.8596491228070176,High,661.7021276595746,0.101149654042629,False,933.0
30,Female,51.5,1.74,174,150,64,1.08,810.0,Strength,33.9,2.0,3,2,17.01,0.8620689655172413,High,750.0,-0.34999220285625615,False,810.0
52,Female,79.9,1.51,190,142,54,0.75,479.0,Strength,31.5,2.6,3,1,35.04,0.7473684210526316,Mid,638.6666666666666,-1.5640406145109798,False,479.0
23,Male,121.3,1.85,196,167,53,0.72,661.0,Yoga,21.6,3.6,2,1,35.44,0.8520408163265306,High,918.0555555555555,-0.8964973790996211,False,661.0
35,Female,78.9,1.64,196,164,70,1.28,1050.0,Cardio,25.3,2.6,4,2,29.34,0.8367346938775511,Mid,820.3125,0.530284591092788,False,1050.0
22,Male,88.5,1.62,174,162,69,1.88,1675.0,Strength,10.7,3.5,5,3,33.72,0.9310344827586207,High,890.9574468085107,2.822672075335091,False,1675.0
42,Male,73.5,1.63,188,136,68,0.52,350.0,Strength,26.1,3.2,3,1,27.66,0.723404255319149,Mid,673.0769230769231,-2.037189391258591,False,350.0
19,Male,127.9,1.93,185,168,70,1.27,1173.0,Strength,21.8,3.0,4,2,34.34,0.9081081081081082,High,923.6220472440945,0.9814264479916732,False,1173.0
27,Male,88.5,1.98,161,153,53,1.8,1515.0,Cardio,11.1,3.5,4,3,22.57,0.9503105590062112,High,841.6666666666666,2.2358208793690615,False,1515.0
47,Female,43.4,1.62,179,132,64,0.51,303.0,Cardio,25.3,2.3,3,1,16.54,0.7374301675977654,Mid,594.1176470588235,-2.209576930073612,False,303.0
22,Female,42.8,1.56,174,133,66,1.47,978.0,Strength,32.2,2.6,3,2,17.59,0.764367816091954,Mid,665.3061224489796,0.2662015529080748,False,978.0
50,Male,64.5,1.79,163,130,61,1.17,753.0,Yoga,28.1,2.4,4,2,20.13,0.7975460122699386,Mid,643.5897435897436,-0.5590579414191542,False,753.0
18,Female,50.7,1.53,181,147,52,1.29,948.0,Yoga,33.0,2.1,3,2,21.66,0.8121546961325967,Mid,734.8837209302326,0.15616695366444427,False,948.0
35,Male,59.2,1.66,197,161,59,1.3,1151.0,Strength,21.3,3.2,3,1,21.48,0.817258883248731,Mid,885.3846153846154,0.9007344085463442,False,1151.0
49,Female,78.9,1.73,182,151,64,1.38,938.0,Cardio,34.0,2.3,2,1,26.36,0.8296703296703297,Mid,679.7101449275362,0.11948875391656742,False,938.0
28,Female,78.7,1.63,185,154,59,1.1,847.0,Strength,31.7,1.8,3,2,29.62,0.8324324324324325,Mid,769.9999999999999,-0.21428286378911185,False,847.0
38,Male,68.7,1.92,170,150,73,1.31,1081.0,Cardio,29.0,3.0,4,2,18.64,0.8823529411764706,High,825.1908396946565,0.6439870103112063,False,1081.0
43,Female,53.1,1.59,187,136,72,0.82,502.0,Strength,29.5,2.5,2,1,21.0,0.7272727272727273,Mid,612.1951219512196,-1.479680755090863,False,502.0
42,Male,64.8,1.65,161,166,67,1.1,904.0,Cardio,24.4,2.8,3,2,23.8,1.031055900621118,High,821.8181818181818,-0.005217125226213843,False,904.0
39,Female,50.3,1.61,167,128,50,1.17,749.0,HIIT,32.8,2.5,2,1,19.41,0.7664670658682635,Mid,640.1709401709402,-0.573729221318305,False,749.0
